problem_idx,step,gen_len,steering_active,p_red,error,alpha,I_term,D_term,temperature,token,coeff,chunk_size,raw_classifier
24,503,503,True,8.903830292750042e-12,0.0,0.0,0.0,0.0,0.6, original,0.0,0,-1013.0024164874169
24,504,504,True,0.0,0.0,0.0,0.0,0.0,0.6, price,0.0,1,0.0
24,505,505,True,0.0,0.0,0.0,0.0,0.0,0.6, and,0.0,2,0.0
24,506,506,True,0.0,0.0,0.0,0.0,0.0,0.6, subtract,0.0,3,0.0
24,507,507,True,0.0,0.0,0.0,0.0,0.0,0.6, it,0.0,4,0.0
24,508,508,True,0.0,0.0,0.0,0.0,0.0,0.6, from,0.0,5,0.0
24,509,509,True,0.0,0.0,0.0,0.0,0.0,0.6, the,0.0,6,0.0
24,510,510,True,0.0,0.0,0.0,0.0,0.0,0.6, original,0.0,7,0.0
24,511,511,True,0.0,0.0,0.0,0.0,0.0,0.6, price,0.0,8,0.0
24,512,512,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,9,0.0
24,513,513,False,0.0,0.0,0.0,0.0,0.0,0.6, I,0.0,10,0.0
24,514,514,True,0.0,0.0,0.0,0.0,0.0,0.6, get,0.0,11,0.0
24,515,515,True,0.0,0.0,0.0,0.0,0.0,0.6, $,0.0,12,0.0
24,516,516,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,13,0.0
24,517,517,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,14,0.0
24,518,518,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,15,0.0
24,519,519,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,16,0.0
24,520,520,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,17,0.0
24,521,521,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,18,0.0
24,522,522,True,0.0,0.0,0.0,0.0,0.0,0.6, So,0.0,19,0.0
24,523,523,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,20,0.0
24,524,524,True,0.0,0.0,0.0,0.0,0.0,0.6, if,0.0,21,0.0
24,525,525,True,0.0,0.0,0.0,0.0,0.0,0.6, I,0.0,22,0.0
24,526,526,True,0.0,0.0,0.0,0.0,0.0,0.6, let,0.0,23,0.0
24,527,527,True,2.5292674266143406e-12,0.0,0.0,0.0,0.0,0.6, the,0.0,0,-1443.2351587969872
24,528,528,True,0.0,0.0,0.0,0.0,0.0,0.6, original,0.0,1,0.0
24,529,529,True,0.0,0.0,0.0,0.0,0.0,0.6, price,0.0,2,0.0
24,530,530,True,0.0,0.0,0.0,0.0,0.0,0.6, be,0.0,3,0.0
24,531,531,True,0.0,0.0,0.0,0.0,0.0,0.6, P,0.0,4,0.0
24,532,532,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,5,0.0
24,533,533,True,0.0,0.0,0.0,0.0,0.0,0.6, then,0.0,6,0.0
24,534,534,True,0.0,0.0,0.0,0.0,0.0,0.6,:\n\n,0.0,7,0.0
24,535,535,True,0.0,0.0,0.0,0.0,0.0,0.6,P,0.0,8,0.0
24,536,536,True,0.0,0.0,0.0,0.0,0.0,0.6, -,0.0,9,0.0
24,537,537,True,0.0,0.0,0.0,0.0,0.0,0.6, (,0.0,10,0.0
24,538,538,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,11,0.0
24,539,539,True,0.0,0.0,0.0,0.0,0.0,0.6,/,0.0,12,0.0
24,540,540,True,0.0,0.0,0.0,0.0,0.0,0.6,4,0.0,13,0.0
24,541,541,True,0.0,0.0,0.0,0.0,0.0,0.6,),0.0,14,0.0
24,542,542,True,0.0,0.0,0.0,0.0,0.0,0.6,P,0.0,15,0.0
24,543,543,True,0.0,0.0,0.0,0.0,0.0,0.6, =,0.0,16,0.0
24,544,544,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,17,0.0
24,545,545,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,18,0.0
24,546,546,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,19,0.0
24,547,547,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,20,0.0
24,548,548,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,21,0.0
24,549,549,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,22,0.0
24,550,550,True,0.0,0.0,0.0,0.0,0.0,0.6,\n\n,0.0,23,0.0
24,551,551,True,3.35900522213025e-12,0.0,0.0,0.0,0.0,0.6,Which,0.0,0,-1329.0147303301903
24,552,552,True,0.0,0.0,0.0,0.0,0.0,0.6, simpl,0.0,1,0.0
24,553,553,True,0.0,0.0,0.0,0.0,0.0,0.6,ifies,0.0,2,0.0
24,554,554,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,3,0.0
24,555,555,True,0.0,0.0,0.0,0.0,0.0,0.6,:\n\n,0.0,4,0.0
24,556,556,True,0.0,0.0,0.0,0.0,0.0,0.6,(,0.0,5,0.0
24,557,557,True,0.0,0.0,0.0,0.0,0.0,0.6,3,0.0,6,0.0
24,558,558,True,0.0,0.0,0.0,0.0,0.0,0.6,/,0.0,7,0.0
24,559,559,True,0.0,0.0,0.0,0.0,0.0,0.6,4,0.0,8,0.0
24,560,560,True,0.0,0.0,0.0,0.0,0.0,0.6,),0.0,9,0.0
24,561,561,True,0.0,0.0,0.0,0.0,0.0,0.6,P,0.0,10,0.0
24,562,562,True,0.0,0.0,0.0,0.0,0.0,0.6, =,0.0,11,0.0
24,563,563,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,12,0.0
24,564,564,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,13,0.0
24,565,565,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,14,0.0
24,566,566,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,15,0.0
24,567,567,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,16,0.0
24,568,568,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,17,0.0
24,569,569,True,0.0,0.0,0.0,0.0,0.0,0.6,\n\n,0.0,18,0.0
24,570,570,True,0.0,0.0,0.0,0.0,0.0,0.6,Which,0.0,19,0.0
24,571,571,True,0.0,0.0,0.0,0.0,0.0,0.6, is,0.0,20,0.0
24,572,572,True,0.0,0.0,0.0,0.0,0.0,0.6, the,0.0,21,0.0
24,573,573,True,0.0,0.0,0.0,0.0,0.0,0.6, same,0.0,22,0.0
24,574,574,True,0.0,0.0,0.0,0.0,0.0,0.6, equation,0.0,23,0.0
24,575,575,False,4.8224660938507655e-12,0.0,0.0,0.0,0.0,0.6, as,0.0,0,-1199.199697371206
24,576,576,True,0.0,0.0,0.0,0.0,0.0,0.6, before,0.0,1,0.0
24,577,577,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,2,0.0
24,578,578,True,0.0,0.0,0.0,0.0,0.0,0.6, So,0.0,3,0.0
24,579,579,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,4,0.0
24,580,580,True,0.0,0.0,0.0,0.0,0.0,0.6, solving,0.0,5,0.0
24,581,581,True,0.0,0.0,0.0,0.0,0.0,0.6, for,0.0,6,0.0
24,582,582,True,0.0,0.0,0.0,0.0,0.0,0.6, P,0.0,7,0.0
24,583,583,True,0.0,0.0,0.0,0.0,0.0,0.6,:\n\n,0.0,8,0.0
24,584,584,True,0.0,0.0,0.0,0.0,0.0,0.6,P,0.0,9,0.0
24,585,585,True,0.0,0.0,0.0,0.0,0.0,0.6, =,0.0,10,0.0
24,586,586,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,11,0.0
24,587,587,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,12,0.0
24,588,588,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,13,0.0
24,589,589,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,14,0.0
24,590,590,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,15,0.0
24,591,591,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,16,0.0
24,592,592,True,0.0,0.0,0.0,0.0,0.0,0.6, /,0.0,17,0.0
24,593,593,True,0.0,0.0,0.0,0.0,0.0,0.6, (,0.0,18,0.0
24,594,594,True,0.0,0.0,0.0,0.0,0.0,0.6,3,0.0,19,0.0
24,595,595,True,0.0,0.0,0.0,0.0,0.0,0.6,/,0.0,20,0.0
24,596,596,True,0.0,0.0,0.0,0.0,0.0,0.6,4,0.0,21,0.0
24,597,597,True,0.0,0.0,0.0,0.0,0.0,0.6,),0.0,22,0.0
24,598,598,True,0.0,0.0,0.0,0.0,0.0,0.6, =,0.0,23,0.0
24,599,599,True,3.6193626957992788e-12,0.0,0.0,0.0,0.0,0.6, ,0.0,0,-1300.842550154409
24,600,600,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,1,0.0
24,601,601,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,2,0.0
24,602,602,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,3,0.0
24,603,603,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,4,0.0
24,604,604,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,5,0.0
24,605,605,True,0.0,0.0,0.0,0.0,0.0,0.6, *,0.0,6,0.0
24,606,606,True,0.0,0.0,0.0,0.0,0.0,0.6, (,0.0,7,0.0
24,607,607,True,0.0,0.0,0.0,0.0,0.0,0.6,4,0.0,8,0.0
24,608,608,True,0.0,0.0,0.0,0.0,0.0,0.6,/,0.0,9,0.0
24,609,609,True,0.0,0.0,0.0,0.0,0.0,0.6,3,0.0,10,0.0
24,610,610,True,0.0,0.0,0.0,0.0,0.0,0.6,),0.0,11,0.0
24,611,611,True,0.0,0.0,0.0,0.0,0.0,0.6, =,0.0,12,0.0
24,612,612,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,13,0.0
24,613,613,True,0.0,0.0,0.0,0.0,0.0,0.6,2,0.0,14,0.0
24,614,614,True,0.0,0.0,0.0,0.0,0.0,0.6,6,0.0,15,0.0
24,615,615,True,0.0,0.0,0.0,0.0,0.0,0.6,\n\n,0.0,16,0.0
24,616,616,True,0.0,0.0,0.0,0.0,0.0,0.6,Same,0.0,17,0.0
24,617,617,True,0.0,0.0,0.0,0.0,0.0,0.6, result,0.0,18,0.0
24,618,618,True,0.0,0.0,0.0,0.0,0.0,0.6,.\n\n,0.0,19,0.0
24,619,619,True,0.0,0.0,0.0,0.0,0.0,0.6,Another,0.0,20,0.0
24,620,620,True,0.0,0.0,0.0,0.0,0.0,0.6, way,0.0,21,0.0
24,621,621,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,22,0.0
24,622,622,True,0.0,0.0,0.0,0.0,0.0,0.6, think,0.0,23,0.0
24,623,623,True,9.233040362442582e-12,0.0,0.0,0.0,0.0,0.6, about,0.0,0,-1003.140127058706
24,624,624,True,0.0,0.0,0.0,0.0,0.0,0.6, it,0.0,1,0.0
24,625,625,True,0.0,0.0,0.0,0.0,0.0,0.6, is,0.0,2,0.0
24,626,626,True,0.0,0.0,0.0,0.0,0.0,0.6, using,0.0,3,0.0
24,627,627,True,0.0,0.0,0.0,0.0,0.0,0.6, proportions,0.0,4,0.0
24,628,628,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,5,0.0
24,629,629,True,0.0,0.0,0.0,0.0,0.0,0.6, The,0.0,6,0.0
24,630,630,True,0.0,0.0,0.0,0.0,0.0,0.6, sale,0.0,7,0.0
24,631,631,True,0.0,0.0,0.0,0.0,0.0,0.6, price,0.0,8,0.0
24,632,632,True,0.0,0.0,0.0,0.0,0.0,0.6, is,0.0,9,0.0
24,633,633,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,10,0.0
24,634,634,True,0.0,0.0,0.0,0.0,0.0,0.6,7,0.0,11,0.0
24,635,635,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,12,0.0
24,636,636,True,0.0,0.0,0.0,0.0,0.0,0.6,%,0.0,13,0.0
24,637,637,False,0.0,0.0,0.0,0.0,0.0,0.6, of,0.0,14,0.0
24,638,638,True,0.0,0.0,0.0,0.0,0.0,0.6, the,0.0,15,0.0
24,639,639,True,0.0,0.0,0.0,0.0,0.0,0.6, original,0.0,16,0.0
24,640,640,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,17,0.0
24,641,641,True,0.0,0.0,0.0,0.0,0.0,0.6, So,0.0,18,0.0
24,642,642,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,19,0.0
24,643,643,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,20,0.0
24,644,644,True,0.0,0.0,0.0,0.0,0.0,0.6,7,0.0,21,0.0
24,645,645,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,22,0.0
24,646,646,True,0.0,0.0,0.0,0.0,0.0,0.6,%,0.0,23,0.0
24,647,647,True,8.683123007689624e-12,0.0,0.0,0.0,0.0,0.6, corresponds,0.0,0,-1019.890615339956
24,648,648,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,1,0.0
24,649,649,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,2,0.0
24,650,650,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,3,0.0
24,651,651,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,4,0.0
24,652,652,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,5,0.0
24,653,653,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,6,0.0
24,654,654,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,7,0.0
24,655,655,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,8,0.0
24,656,656,True,0.0,0.0,0.0,0.0,0.0,0.6, so,0.0,9,0.0
24,657,657,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,10,0.0
24,658,658,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,11,0.0
24,659,659,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,12,0.0
24,660,660,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,13,0.0
24,661,661,True,0.0,0.0,0.0,0.0,0.0,0.6,%,0.0,14,0.0
24,662,662,True,0.0,0.0,0.0,0.0,0.0,0.6, corresponds,0.0,15,0.0
24,663,663,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,16,0.0
24,664,664,True,0.0,0.0,0.0,0.0,0.0,0.6, what,0.0,17,0.0
24,665,665,True,0.0,0.0,0.0,0.0,0.0,0.6,?\n\n,0.0,18,0.0
24,666,666,True,0.0,0.0,0.0,0.0,0.0,0.6,We,0.0,19,0.0
24,667,667,True,0.0,0.0,0.0,0.0,0.0,0.6, can,0.0,20,0.0
24,668,668,True,0.0,0.0,0.0,0.0,0.0,0.6, set,0.0,21,0.0
24,669,669,True,0.0,0.0,0.0,0.0,0.0,0.6, up,0.0,22,0.0
24,670,670,True,0.0,0.0,0.0,0.0,0.0,0.6, a,0.0,23,0.0
24,671,671,True,2.5286645793206104e-12,0.0,0.0,0.0,0.0,0.6, proportion,0.0,0,-1443.3361414630028
24,672,672,True,0.0,0.0,0.0,0.0,0.0,0.6,:\n\n,0.0,1,0.0
24,673,673,True,0.0,0.0,0.0,0.0,0.0,0.6,7,0.0,2,0.0
24,674,674,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,3,0.0
24,675,675,True,0.0,0.0,0.0,0.0,0.0,0.6,%,0.0,4,0.0
24,676,676,True,0.0,0.0,0.0,0.0,0.0,0.6, :,0.0,5,0.0
24,677,677,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,6,0.0
24,678,678,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,7,0.0
24,679,679,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,8,0.0
24,680,680,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,9,0.0
24,681,681,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,10,0.0
24,682,682,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,11,0.0
24,683,683,True,0.0,0.0,0.0,0.0,0.0,0.6, =,0.0,12,0.0
24,684,684,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,13,0.0
24,685,685,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,14,0.0
24,686,686,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,15,0.0
24,687,687,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,16,0.0
24,688,688,True,0.0,0.0,0.0,0.0,0.0,0.6,%,0.0,17,0.0
24,689,689,True,0.0,0.0,0.0,0.0,0.0,0.6, :,0.0,18,0.0
24,690,690,True,0.0,0.0,0.0,0.0,0.0,0.6, P,0.0,19,0.0
24,691,691,True,0.0,0.0,0.0,0.0,0.0,0.6,\n\n,0.0,20,0.0
24,692,692,True,0.0,0.0,0.0,0.0,0.0,0.6,Which,0.0,21,0.0
24,693,693,True,0.0,0.0,0.0,0.0,0.0,0.6, is,0.0,22,0.0
24,694,694,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,23,0.0
24,695,695,True,8.155567145389896e-12,0.0,0.0,0.0,0.0,0.6,7,0.0,0,-1037.3459986407372
24,696,696,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,1,0.0
24,697,697,True,0.0,0.0,0.0,0.0,0.0,0.6,/,0.0,2,0.0
24,698,698,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,3,0.0
24,699,699,False,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,4,0.0
24,700,700,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,5,0.0
24,701,701,True,0.0,0.0,0.0,0.0,0.0,0.6, =,0.0,6,0.0
24,702,702,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,7,0.0
24,703,703,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,8,0.0
24,704,704,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,9,0.0
24,705,705,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,10,0.0
24,706,706,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,11,0.0
24,707,707,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,12,0.0
24,708,708,True,0.0,0.0,0.0,0.0,0.0,0.6,/P,0.0,13,0.0
24,709,709,True,0.0,0.0,0.0,0.0,0.0,0.6,\n\n,0.0,14,0.0
24,710,710,True,0.0,0.0,0.0,0.0,0.0,0.6,Cross,0.0,15,0.0
24,711,711,True,0.0,0.0,0.0,0.0,0.0,0.6,-m,0.0,16,0.0
24,712,712,True,0.0,0.0,0.0,0.0,0.0,0.6,ultip,0.0,17,0.0
24,713,713,True,0.0,0.0,0.0,0.0,0.0,0.6,lying,0.0,18,0.0
24,714,714,True,0.0,0.0,0.0,0.0,0.0,0.6,:\n\n,0.0,19,0.0
24,715,715,True,0.0,0.0,0.0,0.0,0.0,0.6,7,0.0,20,0.0
24,716,716,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,21,0.0
24,717,717,True,0.0,0.0,0.0,0.0,0.0,0.6,P,0.0,22,0.0
24,718,718,True,0.0,0.0,0.0,0.0,0.0,0.6, =,0.0,23,0.0
24,719,719,True,3.458543582764947e-12,0.0,0.0,0.0,0.0,0.6, ,0.0,0,-1317.9051417071435
24,720,720,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,1,0.0
24,721,721,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,2,0.0
24,722,722,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,3,0.0
24,723,723,True,0.0,0.0,0.0,0.0,0.0,0.6, *,0.0,4,0.0
24,724,724,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,5,0.0
24,725,725,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,6,0.0
24,726,726,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,7,0.0
24,727,727,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,8,0.0
24,728,728,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,9,0.0
24,729,729,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,10,0.0
24,730,730,True,0.0,0.0,0.0,0.0,0.0,0.6,\n\n,0.0,11,0.0
24,731,731,True,0.0,0.0,0.0,0.0,0.0,0.6,7,0.0,12,0.0
24,732,732,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,13,0.0
24,733,733,True,0.0,0.0,0.0,0.0,0.0,0.6,P,0.0,14,0.0
24,734,734,True,0.0,0.0,0.0,0.0,0.0,0.6, =,0.0,15,0.0
24,735,735,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,16,0.0
24,736,736,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,17,0.0
24,737,737,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,18,0.0
24,738,738,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,19,0.0
24,739,739,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,20,0.0
24,740,740,True,0.0,0.0,0.0,0.0,0.0,0.6,\n\n,0.0,21,0.0
24,741,741,True,0.0,0.0,0.0,0.0,0.0,0.6,Then,0.0,22,0.0
24,742,742,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,23,0.0
24,743,743,True,3.518736688947169e-12,0.0,0.0,0.0,0.0,0.6, divide,0.0,0,-1311.3951319415185
24,744,744,True,0.0,0.0,0.0,0.0,0.0,0.6, both,0.0,1,0.0
24,745,745,True,0.0,0.0,0.0,0.0,0.0,0.6, sides,0.0,2,0.0
24,746,746,True,0.0,0.0,0.0,0.0,0.0,0.6, by,0.0,3,0.0
24,747,747,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,4,0.0
24,748,748,True,0.0,0.0,0.0,0.0,0.0,0.6,7,0.0,5,0.0
24,749,749,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,6,0.0
24,750,750,True,0.0,0.0,0.0,0.0,0.0,0.6,:\n\n,0.0,7,0.0
24,751,751,True,0.0,0.0,0.0,0.0,0.0,0.6,P,0.0,8,0.0
24,752,752,True,0.0,0.0,0.0,0.0,0.0,0.6, =,0.0,9,0.0
24,753,753,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,10,0.0
24,754,754,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,11,0.0
24,755,755,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,12,0.0
24,756,756,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,13,0.0
24,757,757,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,14,0.0
24,758,758,True,0.0,0.0,0.0,0.0,0.0,0.6, /,0.0,15,0.0
24,759,759,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,16,0.0
24,760,760,True,0.0,0.0,0.0,0.0,0.0,0.6,7,0.0,17,0.0
24,761,761,False,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,18,0.0
24,762,762,True,0.0,0.0,0.0,0.0,0.0,0.6,\n\n,0.0,19,0.0
24,763,763,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,20,0.0
24,764,764,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,21,0.0
24,765,765,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,22,0.0
24,766,766,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,23,0.0
24,767,767,True,2.083871804964328e-12,0.0,0.0,0.0,0.0,0.6, divided,0.0,0,-1528.2683619219872
24,768,768,True,0.0,0.0,0.0,0.0,0.0,0.6, by,0.0,1,0.0
24,769,769,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,2,0.0
24,770,770,True,0.0,0.0,0.0,0.0,0.0,0.6,7,0.0,3,0.0
24,771,771,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,4,0.0
24,772,772,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,5,0.0
24,773,773,True,0.0,0.0,0.0,0.0,0.0,0.6, Let,0.0,6,0.0
24,774,774,True,0.0,0.0,0.0,0.0,0.0,0.6, me,0.0,7,0.0
24,775,775,True,0.0,0.0,0.0,0.0,0.0,0.6, calculate,0.0,8,0.0
24,776,776,True,0.0,0.0,0.0,0.0,0.0,0.6, that,0.0,9,0.0
24,777,777,True,0.0,0.0,0.0,0.0,0.0,0.6,.\n\n,0.0,10,0.0
24,778,778,True,0.0,0.0,0.0,0.0,0.0,0.6,7,0.0,11,0.0
24,779,779,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,12,0.0
24,780,780,True,0.0,0.0,0.0,0.0,0.0,0.6, goes,0.0,13,0.0
24,781,781,True,0.0,0.0,0.0,0.0,0.0,0.6, into,0.0,14,0.0
24,782,782,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,15,0.0
24,783,783,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,16,0.0
24,784,784,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,17,0.0
24,785,785,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,18,0.0
24,786,786,True,0.0,0.0,0.0,0.0,0.0,0.6, two,0.0,19,0.0
24,787,787,True,0.0,0.0,0.0,0.0,0.0,0.6, times,0.0,20,0.0
24,788,788,True,0.0,0.0,0.0,0.0,0.0,0.6, (,0.0,21,0.0
24,789,789,True,0.0,0.0,0.0,0.0,0.0,0.6,7,0.0,22,0.0
24,790,790,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,23,0.0
24,791,791,True,1.779650375164258e-12,0.0,0.0,0.0,0.0,0.6,*,0.0,0,-1602.1865748126122
24,792,792,True,0.0,0.0,0.0,0.0,0.0,0.6,2,0.0,1,0.0
24,793,793,True,0.0,0.0,0.0,0.0,0.0,0.6,=,0.0,2,0.0
24,794,794,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,3,0.0
24,795,795,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,4,0.0
24,796,796,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,5,0.0
24,797,797,True,0.0,0.0,0.0,0.0,0.0,0.6,"),",0.0,6,0.0
24,798,798,True,0.0,0.0,0.0,0.0,0.0,0.6, subtract,0.0,7,0.0
24,799,799,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,8,0.0
24,800,800,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,9,0.0
24,801,801,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,10,0.0
24,802,802,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,11,0.0
24,803,803,True,0.0,0.0,0.0,0.0,0.0,0.6, from,0.0,12,0.0
24,804,804,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,13,0.0
24,805,805,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,14,0.0
24,806,806,True,0.0,0.0,0.0,0.0,0.0,0.6,9,0.0,15,0.0
24,807,807,True,0.0,0.0,0.0,0.0,0.0,0.6,5,0.0,16,0.0
24,808,808,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,17,0.0
24,809,809,True,0.0,0.0,0.0,0.0,0.0,0.6, you,0.0,18,0.0
24,810,810,True,0.0,0.0,0.0,0.0,0.0,0.6, get,0.0,19,0.0
24,811,811,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,20,0.0
24,812,812,True,0.0,0.0,0.0,0.0,0.0,0.6,4,0.0,21,0.0
