filename,cluster_id,taxonomy_label
segment-policy-optimization-effective-segment-level-credit-assignment-in-rl-for-large-language-models.pdf,7,"Category: Reinforcement Learning Techniques for Reasoning in Language Models

Subcategories:
1. Reward Optimization Strategies
2. Efficiency and Computational Cost Reduction
3. Intermediate Reasoning Process Regulation"
scalable-llm-math-reasoning-acceleration-with-low-rank-distillation.pdf,9,"Category: Reasoning Optimization Techniques
Subcategories:
1. Inference Efficiency Strategies
2. Adaptive Decomposition Methods
3. Self-Improvement and Distillation Approaches"
dynamic-early-exit-in-reasoning-models.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
pangu-embedded-an-efficient-dual-system-llm-reasoner-with-metacognition.pdf,3,"Category: Adaptive Reasoning Models  
Subcategories:  
1. Efficient Reasoning Techniques  
2. Dynamic Cognitive Allocation  
3. Mode-Based Reasoning Optimization"
recall-with-reasoning-chain-of-thought-distillation-for-mamba-s-long-context-memory-and-extrapolation.pdf,1,"Category: Long Chain-of-Thought Reasoning Methods  
Subcategories:  
1. Action Space Constraining and Search Strategies  
2. Negative Sample Utilization and Policy Optimization  
3. Context Management and Memory Efficiency"
harnessing-the-reasoning-economy-a-survey-of-efficient-reasoning-for-large-language-models.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
the-quest-for-efficient-reasoning-a-data-centric-benchmark-to-cot-distillation.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
interleaved-reasoning-for-large-language-models-via-reinforcement-learning.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
beyond-the-last-answer-your-reasoning-trace-uncovers-more-than-you-think.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
learning-to-reason-at-the-frontier-of-learnability.pdf,7,"Category: Reinforcement Learning Techniques for Reasoning in Language Models

Subcategories:
1. Reward Optimization Strategies
2. Efficiency and Computational Cost Reduction
3. Intermediate Reasoning Process Regulation"
dnr-bench-benchmarking-over-reasoning-in-reasoning-llms.pdf,2,"Category: Efficient Reasoning Methods for Large Language Models (LLMs)
Subcategories:
1. Adaptive Reasoning Techniques
2. Compression and Pruning Strategies
3. Cooperative and Reinforcement Learning Approaches"
think-bench-evaluating-thinking-efficiency-and-chain-of-thought-quality-of-large-reasoning-models.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
thinker-learning-to-think-fast-and-slow.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
amplify-adjacent-token-differences-enhancing-long-chain-of-thought-reasoning-with-shift-ffn.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
concise-reasoning-via-reinforcement-learning.pdf,7,"Category: Reinforcement Learning Techniques for Reasoning in Language Models

Subcategories:
1. Reward Optimization Strategies
2. Efficiency and Computational Cost Reduction
3. Intermediate Reasoning Process Regulation"
step-back-to-leap-forward-self-backtracking-for-boosting-reasoning-of-language-models.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
speculative-prefill-turbocharging-ttft-with-lightweight-and-training-free-token-importance-estimation.pdf,4,"Category: Efficient Reasoning Methods in Large Language Models  
Subcategories:  
1. Token Sparsity and Selection Techniques  
2. Adaptive Attention Mechanisms  
3. Cache Management and Context Preservation Strategies"
from-chaos-to-order-the-atomic-reasoner-framework-for-fine-grained-reasoning-in-large-language-models.pdf,2,"Category: Efficient Reasoning Methods for Large Language Models (LLMs)
Subcategories:
1. Adaptive Reasoning Techniques
2. Compression and Pruning Strategies
3. Cooperative and Reinforcement Learning Approaches"
hawkeye-efficient-reasoning-with-model-collaboration.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
optimizing-anytime-reasoning-via-budget-relative-policy-optimization.pdf,2,"Category: Efficient Reasoning Methods for Large Language Models (LLMs)
Subcategories:
1. Adaptive Reasoning Techniques
2. Compression and Pruning Strategies
3. Cooperative and Reinforcement Learning Approaches"
symbolic-mixture-of-experts-adaptive-skill-based-routing-for-heterogeneous-reasoning.pdf,3,"Category: Adaptive Reasoning Models  
Subcategories:  
1. Efficient Reasoning Techniques  
2. Dynamic Cognitive Allocation  
3. Mode-Based Reasoning Optimization"
disc-dynamic-decomposition-improves-llm-inference-scaling.pdf,9,"Category: Reasoning Optimization Techniques
Subcategories:
1. Inference Efficiency Strategies
2. Adaptive Decomposition Methods
3. Self-Improvement and Distillation Approaches"
plato-plan-to-efficiently-decode-for-large-language-model-inference.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
process-reward-models-that-think.pdf,6,"Category: Advanced Reasoning Techniques in AI

Subcategories:
1. Inference Optimization Methods
2. Process Supervised Reward Models
3. Multi-Hop Reasoning Frameworks"
selfbudgeter-adaptive-token-allocation-for-efficient-llm-reasoning.pdf,2,"Category: Efficient Reasoning Methods for Large Language Models (LLMs)
Subcategories:
1. Adaptive Reasoning Techniques
2. Compression and Pruning Strategies
3. Cooperative and Reinforcement Learning Approaches"
implicit-reasoning-in-transformers-is-reasoning-through-shortcuts.pdf,9,"Category: Reasoning Optimization Techniques
Subcategories:
1. Inference Efficiency Strategies
2. Adaptive Decomposition Methods
3. Self-Improvement and Distillation Approaches"
thinkprune-pruning-long-chain-of-thought-of-llms-via-reinforcement-learning.pdf,1,"Category: Long Chain-of-Thought Reasoning Methods  
Subcategories:  
1. Action Space Constraining and Search Strategies  
2. Negative Sample Utilization and Policy Optimization  
3. Context Management and Memory Efficiency"
fast-slow-thinking-for-large-vision-language-model-reasoning.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
small-models-struggle-to-learn-from-strong-reasoners.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
consol-sequential-probability-ratio-testing-to-find-consistent-llm-reasoning-paths-efficiently.pdf,7,"Category: Reinforcement Learning Techniques for Reasoning in Language Models

Subcategories:
1. Reward Optimization Strategies
2. Efficiency and Computational Cost Reduction
3. Intermediate Reasoning Process Regulation"
thinkless-llm-learns-when-to-think.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
llama-nemotron-efficient-reasoning-models.pdf,3,"Category: Adaptive Reasoning Models  
Subcategories:  
1. Efficient Reasoning Techniques  
2. Dynamic Cognitive Allocation  
3. Mode-Based Reasoning Optimization"
seal-steerable-reasoning-calibration-of-large-language-models-for-free.pdf,5,"Category: Reasoning Methods in Large Language Models

Subcategories:
1. Overthinking and Redundancy Mitigation
2. Hierarchical and Adaptive Reasoning Strategies
3. Efficiency Optimization in Reasoning Processes"
not-all-thoughts-are-generated-equal-efficient-llm-reasoning-via-multi-turn-reinforcement-learning.pdf,1,"Category: Long Chain-of-Thought Reasoning Methods  
Subcategories:  
1. Action Space Constraining and Search Strategies  
2. Negative Sample Utilization and Policy Optimization  
3. Context Management and Memory Efficiency"
grpo-lead-a-difficulty-aware-reinforcement-learning-approach-for-concise-mathematical-reasoning-in-language-models.pdf,7,"Category: Reinforcement Learning Techniques for Reasoning in Language Models

Subcategories:
1. Reward Optimization Strategies
2. Efficiency and Computational Cost Reduction
3. Intermediate Reasoning Process Regulation"
route-to-reason-adaptive-routing-for-llm-and-reasoning-strategy-selection.pdf,2,"Category: Efficient Reasoning Methods for Large Language Models (LLMs)
Subcategories:
1. Adaptive Reasoning Techniques
2. Compression and Pruning Strategies
3. Cooperative and Reinforcement Learning Approaches"
the-overthinker-s-diet-cutting-token-calories-with-difficulty-aware-training.pdf,2,"Category: Efficient Reasoning Methods for Large Language Models (LLMs)
Subcategories:
1. Adaptive Reasoning Techniques
2. Compression and Pruning Strategies
3. Cooperative and Reinforcement Learning Approaches"
specreason-fast-and-accurate-inference-time-compute-via-speculative-reasoning.pdf,2,"Category: Efficient Reasoning Methods for Large Language Models (LLMs)
Subcategories:
1. Adaptive Reasoning Techniques
2. Compression and Pruning Strategies
3. Cooperative and Reinforcement Learning Approaches"
efficientllm-scalable-pruning-aware-pretraining-for-architecture-agnostic-edge-language-models.pdf,4,"Category: Efficient Reasoning Methods in Large Language Models  
Subcategories:  
1. Token Sparsity and Selection Techniques  
2. Adaptive Attention Mechanisms  
3. Cache Management and Context Preservation Strategies"
scaling-up-test-time-compute-with-latent-reasoning-a-recurrent-depth-approach.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
shorterbetter-guiding-reasoning-models-to-find-optimal-inference-length-for-efficient-reasoning.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
effectively-controlling-reasoning-models-through-thinking-intervention.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
long-short-chain-of-thought-mixture-supervised-fine-tuning-eliciting-efficient-reasoning-in-large-language-models.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
lower-bounds-for-chain-of-thought-reasoning-in-hard-attention-transformers.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
the-first-few-tokens-are-all-you-need-an-efficient-and-effective-unsupervised-prefix-fine-tuning-method-for-reasoning-mo.pdf,9,"Category: Reasoning Optimization Techniques
Subcategories:
1. Inference Efficiency Strategies
2. Adaptive Decomposition Methods
3. Self-Improvement and Distillation Approaches"
reasoning-models-know-when-they-re-right-probing-hidden-states-for-self-verification.pdf,9,"Category: Reasoning Optimization Techniques
Subcategories:
1. Inference Efficiency Strategies
2. Adaptive Decomposition Methods
3. Self-Improvement and Distillation Approaches"
adaptive-thinking-via-mode-policy-optimization-for-social-language-agents.pdf,3,"Category: Adaptive Reasoning Models  
Subcategories:  
1. Efficient Reasoning Techniques  
2. Dynamic Cognitive Allocation  
3. Mode-Based Reasoning Optimization"
efficiently-scaling-llm-reasoning-with-certaindex.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
don-t-think-longer-think-wisely-optimizing-thinking-dynamics-for-large-reasoning-models.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
hapo-training-language-models-to-reason-concisely-via-history-aware-policy-optimization.pdf,7,"Category: Reinforcement Learning Techniques for Reasoning in Language Models

Subcategories:
1. Reward Optimization Strategies
2. Efficiency and Computational Cost Reduction
3. Intermediate Reasoning Process Regulation"
pixelthink-towards-efficient-chain-of-pixel-reasoning.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
fast-quiet-star-thinking-without-thought-tokens.pdf,5,"Category: Reasoning Methods in Large Language Models

Subcategories:
1. Overthinking and Redundancy Mitigation
2. Hierarchical and Adaptive Reasoning Strategies
3. Efficiency Optimization in Reasoning Processes"
adaptivestep-automatically-dividing-reasoning-step-through-model-confidence.pdf,6,"Category: Advanced Reasoning Techniques in AI

Subcategories:
1. Inference Optimization Methods
2. Process Supervised Reward Models
3. Multi-Hop Reasoning Frameworks"
walk-before-you-run-concise-llm-reasoning-via-reinforcement-learning.pdf,7,"Category: Reinforcement Learning Techniques for Reasoning in Language Models

Subcategories:
1. Reward Optimization Strategies
2. Efficiency and Computational Cost Reduction
3. Intermediate Reasoning Process Regulation"
stable-reinforcement-learning-for-efficient-reasoning.pdf,7,"Category: Reinforcement Learning Techniques for Reasoning in Language Models

Subcategories:
1. Reward Optimization Strategies
2. Efficiency and Computational Cost Reduction
3. Intermediate Reasoning Process Regulation"
l1-controlling-how-long-a-reasoning-model-thinks-with-reinforcement-learning.pdf,7,"Category: Reinforcement Learning Techniques for Reasoning in Language Models

Subcategories:
1. Reward Optimization Strategies
2. Efficiency and Computational Cost Reduction
3. Intermediate Reasoning Process Regulation"
efficient-long-cot-reasoning-in-small-language-models.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
putting-the-value-back-in-rl-better-test-time-scaling-by-unifying-llm-reasoners-with-verifiers.pdf,7,"Category: Reinforcement Learning Techniques for Reasoning in Language Models

Subcategories:
1. Reward Optimization Strategies
2. Efficiency and Computational Cost Reduction
3. Intermediate Reasoning Process Regulation"
pretraining-language-models-to-ponder-in-continuous-space.pdf,3,"Category: Adaptive Reasoning Models  
Subcategories:  
1. Efficient Reasoning Techniques  
2. Dynamic Cognitive Allocation  
3. Mode-Based Reasoning Optimization"
to-think-or-not-to-think-exploring-the-unthinking-vulnerability-in-large-reasoning-models.pdf,5,"Category: Reasoning Methods in Large Language Models

Subcategories:
1. Overthinking and Redundancy Mitigation
2. Hierarchical and Adaptive Reasoning Strategies
3. Efficiency Optimization in Reasoning Processes"
adacot-pareto-optimal-adaptive-chain-of-thought-triggering-via-reinforcement-learning.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
stop-overthinking-a-survey-on-efficient-reasoning-for-large-language-models.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
safety-through-reasoning-an-empirical-study-of-reasoning-guardrail-models.pdf,2,"Category: Efficient Reasoning Methods for Large Language Models (LLMs)
Subcategories:
1. Adaptive Reasoning Techniques
2. Compression and Pruning Strategies
3. Cooperative and Reinforcement Learning Approaches"
reasoning-beyond-language-a-comprehensive-survey-on-latent-chain-of-thought-reasoning.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
trade-offs-in-large-reasoning-models-an-empirical-analysis-of-deliberative-and-adaptive-reasoning-over-foundational-capa.pdf,5,"Category: Reasoning Methods in Large Language Models

Subcategories:
1. Overthinking and Redundancy Mitigation
2. Hierarchical and Adaptive Reasoning Strategies
3. Efficiency Optimization in Reasoning Processes"
